Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDF11,OUT013,3636.287317578894
DRI59,OUT049,3636.287317578894
NCG54,OUT035,2535.483159530135
FDM44,OUT046,1585.1949066106156
FDT57,OUT018,953.7797251739421
FDV24,OUT046,2492.082356971697
FDI50,OUT019,420.5756925653507
FDS09,OUT035,734.4678068094706
NCC31,OUT027,3647.5011669175938
FDQ07,OUT019,420.5756925653507
FDC22,OUT017,2735.3644222658563
FDZ56,OUT046,2535.483159530135
FDZ40,OUT019,285.80913929944796
FDS46,OUT027,2895.2549258616446
DRD24,OUT045,2202.335339738023
FDV45,OUT017,2735.3644222658563
FDL26,OUT045,2503.3235626977325
FDA56,OUT018,832.1119993784409
FDN27,OUT046,1650.3415369977897
FDM20,OUT049,3636.287317578894
FDO16,OUT017,1537.2376667714584
FDL03,OUT035,2735.3644222658563
FDE58,OUT046,1650.3415369977897
FDI02,OUT027,2923.325464862975
NCC55,OUT019,274.50274650374166
FDR03,OUT018,953.7797251739421
FDB14,OUT017,1585.1949066106156
FDR45,OUT013,3636.287317578894
NCN07,OUT017,2070.8251638728857
FDM51,OUT019,666.9112886742766
FDT52,OUT027,5728.382279790536
FDL26,OUT046,2492.082356971697
NCZ42,OUT046,3636.287317578894
DRI47,OUT019,426.18397055804013
FDW40,OUT013,2202.335339738023
FDN34,OUT046,2535.483159530135
FDS01,OUT035,2660.0038506143683
NCG55,OUT045,1650.3415369977897
FDC11,OUT035,1565.9379012614058
FDX35,OUT018,953.7797251739421
NCB06,OUT046,2503.3235626977325
FDR09,OUT019,420.5756925653507
FDC53,OUT017,1585.1949066106156
FDY45,OUT013,3636.287317578894
FDA22,OUT010,424.22911316086794
FDE02,OUT035,1585.1949066106156
FDW21,OUT045,1585.1949066106156
FDV34,OUT046,1033.7710929873049
FDS59,OUT049,1597.214705404955
NCW17,OUT017,2023.2468836431972
NCK54,OUT046,1650.3415369977897
FDG17,OUT019,420.5756925653507
FDG35,OUT017,2558.074959560707
FDD08,OUT010,274.50274650374166
NCO07,OUT017,3622.754003646639
FDJ10,OUT010,490.52560994809414
FDW36,OUT017,1585.1949066106156
FDW21,OUT010,666.9112886742766
FDY19,OUT017,1650.3415369977897
DRE03,OUT013,728.1609863206198
NCC55,OUT049,726.0500473121826
FDH52,OUT010,321.2515008408606
FDO09,OUT017,3636.287317578894
FDU43,OUT045,3636.287317578894
FDX09,OUT010,424.22911316086794
FDH40,OUT019,671.1459040369157
FDW58,OUT017,1585.1949066106156
FDC47,OUT017,3636.287317578894
NCR41,OUT035,1585.1949066106156
DRG49,OUT035,3636.287317578894
FDC52,OUT027,3509.5006215953767
FDY13,OUT046,1059.0003143589827
FDY35,OUT013,728.1609863206198
FDI35,OUT017,2692.939578131045
NCU18,OUT049,2202.335339738023
FDY33,OUT018,959.277488388318
FDC15,OUT027,3522.94223742386
FDU01,OUT049,2735.3644222658563
NCU42,OUT046,2535.483159530135
NCV29,OUT018,959.277488388318
NCY30,OUT017,2735.3644222658563
FDQ46,OUT049,1641.777810611473
FDG58,OUT027,3559.050145787896
FDK33,OUT017,3622.754003646639
NCD07,OUT045,1650.3415369977897
NCX29,OUT027,3470.0396082812626
NCT42,OUT013,2492.082356971697
DRN59,OUT035,728.1609863206198
FDI44,OUT035,1527.3967032919998
FDA45,OUT049,2660.0038506143683
FDP31,OUT045,840.5426553478001
FDY01,OUT046,1650.3415369977897
FDT09,OUT018,903.1282497012702
DRH03,OUT027,2445.152474108068
FDA36,OUT018,959.277488388318
NCF31,OUT017,2492.082356971697
FDG14,OUT049,2492.082356971697
FDG28,OUT027,5728.382279790536
FDU14,OUT049,3636.287317578894
FDY47,OUT019,527.232493186317
FDI56,OUT049,1585.1949066106156
DRD01,OUT013,748.9463052520662
FDM22,OUT046,746.1733726432165
FDH33,OUT013,728.1609863206198
DRZ24,OUT013,1650.3415369977897
NCQ38,OUT046,1585.1949066106156
FDO16,OUT027,2311.5212955486704
FDU07,OUT027,3547.9941472410496
NCB07,OUT013,2735.3644222658563
FDU48,OUT045,2144.922086755339
NCM43,OUT045,2503.3235626977325
FDR31,OUT010,442.5627454739713
DRK49,OUT018,274.50274650374166
NCI30,OUT010,420.5756925653507
DRD60,OUT017,2681.6599502523422
NCG19,OUT046,3636.287317578894
FDH12,OUT035,1585.1949066106156
FDM32,OUT035,1585.1949066106156
FDM27,OUT035,2503.3235626977325
NCU53,OUT027,4318.159734904668
NCQ18,OUT046,1585.1949066106156
FDS10,OUT013,2660.0038506143683
FDB33,OUT027,3788.000853396241
FDI12,OUT013,1555.9344958340039
NCW42,OUT013,3636.287317578894
NCC06,OUT018,849.8330789014447
FDW02,OUT017,1986.3683903094304
NCD43,OUT017,1585.1949066106156
FDM57,OUT018,666.9132988910799
FDA58,OUT017,3636.287317578894
FDK56,OUT046,2735.3644222658563
FDP52,OUT045,3636.287317578894
FDW20,OUT018,832.1119993784409
FDS52,OUT049,1585.1949066106156
NCT29,OUT018,698.1308494592894
NCL54,OUT013,2626.9079116613507
FDC05,OUT045,2735.3644222658563
FDF34,OUT035,2735.3644222658563
FDP03,OUT027,3149.061674703844
FDD32,OUT010,671.1459040369157
FDZ10,OUT045,2014.5447043875365
FDZ40,OUT035,746.1733726432165
FDD51,OUT018,274.50274650374166
NCY30,OUT019,424.22911316086794
FDP58,OUT017,3636.287317578894
FDV49,OUT017,3636.287317578894
FDY24,OUT019,283.6961116092306
NCO55,OUT017,1585.1949066106156
FDR13,OUT017,1650.3415369977897
FDS51,OUT017,759.6170663944955
FDP26,OUT045,1585.1949066106156
NCB54,OUT027,3268.080936901381
FDF32,OUT017,2735.3644222658563
FDN31,OUT018,959.277488388318
DRM48,OUT017,726.0500473121826
FDN20,OUT049,2535.483159530135
DRL01,OUT046,3636.287317578894
FDV56,OUT049,1585.1949066106156
DRH13,OUT027,2546.601138113445
FDA03,OUT017,2492.082356971697
FDF47,OUT027,5677.042729766613
FDX32,OUT046,2492.082356971697
FDX57,OUT049,1585.1949066106156
NCA30,OUT045,2735.3644222658563
FDO49,OUT013,728.1609863206198
FDL04,OUT019,666.9112886742766
DRM48,OUT035,726.0500473121826
FDR16,OUT013,3622.754003646639
NCC19,OUT018,959.277488388318
NCE42,OUT045,3636.287317578894
FDY24,OUT017,746.1733726432165
FDH19,OUT049,2558.074959560707
FDJ46,OUT013,2558.074959560707
FDN45,OUT010,420.5756925653507
FDY08,OUT035,2191.9997052154768
FDZ37,OUT035,1565.9379012614058
NCT30,OUT045,728.1609863206198
DRY23,OUT018,274.50274650374166
NCZ30,OUT018,841.8140986416704
FDC44,OUT018,692.3661113938512
FDB45,OUT035,1585.1949066106156
FDY04,OUT013,2503.3235626977325
FDM27,OUT046,2503.3235626977325
FDZ43,OUT017,3636.287317578894
FDT39,OUT019,426.18397055804013
NCC06,OUT019,548.6240876056974
FDL15,OUT027,3611.477139276765
FDL57,OUT017,3636.287317578894
FDU08,OUT046,1585.1949066106156
FDK40,OUT017,3636.287317578894
FDQ12,OUT010,420.5756925653507
FDS48,OUT017,2492.082356971697
FDP09,OUT045,3622.754003646639
FDW21,OUT049,1585.1949066106156
FDY25,OUT035,2681.6599502523422
DRE13,OUT017,1555.9344958340039
FDV43,OUT019,274.50274650374166
FDD22,OUT045,1641.777810611473
FDM46,OUT019,666.9112886742766
NCO30,OUT010,424.22911316086794
FDM25,OUT046,2558.074959560707
NCN41,OUT049,1914.1673554463941
FDU24,OUT045,1585.1949066106156
FDZ50,OUT046,2735.3644222658563
FDP45,OUT013,3636.287317578894
NCM54,OUT045,1986.3683903094304
FDW10,OUT019,424.22911316086794
FDP20,OUT017,2023.2468836431972
FDK32,OUT046,2492.082356971697
FDN52,OUT049,1575.4644528184258
FDM58,OUT045,1604.0275986335805
FDZ46,OUT027,2771.57213346599
NCA18,OUT018,692.3661113938512
FDD35,OUT046,1895.3039051602448
NCK31,OUT035,730.1326167250336
FDI40,OUT027,2643.1401104854904
FDT50,OUT019,666.9112886742766
NCT06,OUT046,2503.3235626977325
FDT31,OUT035,2735.3644222658563
FDT45,OUT049,742.7567741493945
FDT13,OUT045,2735.3644222658563
FDO50,OUT045,1585.1949066106156
NCU18,OUT010,495.6432888311543
NCR54,OUT049,2735.3644222658563
NCO18,OUT018,959.277488388318
FDU09,OUT045,748.9463052520662
FDT13,OUT018,959.277488388318
FDE09,OUT046,1641.777810611473
NCK53,OUT019,666.9112886742766
FDG45,OUT049,3622.754003646639
DRH15,OUT035,728.1609863206198
FDO21,OUT019,420.5756925653507
FDD14,OUT027,5123.369840510168
FDC09,OUT046,1585.1949066106156
FDH45,OUT027,925.8788481167711
FDV32,OUT046,827.6692696856469
FDG12,OUT035,1650.3415369977897
FDS32,OUT013,2191.9997052154768
NCL55,OUT018,953.7797251739421
DRE01,OUT035,3636.287317578894
DRE15,OUT049,1527.3967032919998
NCL42,OUT045,3636.287317578894
FDP31,OUT013,820.1291750868235
FDN33,OUT018,666.9112886742766
FDZ59,OUT046,2503.3235626977325
FDE45,OUT010,424.22911316086794
FDJ07,OUT013,1650.3415369977897
FDQ45,OUT018,959.277488388318
FDM33,OUT027,5561.566150052311
FDO15,OUT010,593.3675723804274
FDM46,OUT013,1585.1949066106156
FDR03,OUT045,3502.158353338125
FDY49,OUT018,959.277488388318
FDQ60,OUT045,1650.3415369977897
FDW10,OUT049,2558.074959560707
FDO51,OUT049,728.1609863206198
FDJ40,OUT018,678.93130382964
FDS20,OUT018,959.277488388318
FDU45,OUT013,1650.3415369977897
FDV02,OUT035,2535.483159530135
FDN09,OUT046,3636.287317578894
NCM55,OUT027,5225.806859232552
FDN23,OUT018,943.1284351194992
FDY31,OUT010,426.18397055804013
FDW03,OUT010,666.9112886742766
FDD14,OUT046,2735.3644222658563
FDV23,OUT017,1958.7485917365789
DRI03,OUT045,2558.074959560707
FDN13,OUT035,1585.1949066106156
FDF45,OUT027,1639.1060463580486
FDU46,OUT035,1565.9379012614058
FDB57,OUT049,3636.287317578894
FDV12,OUT049,1585.1949066106156
FDQ58,OUT013,2492.082356971697
NCA18,OUT017,1650.3415369977897
FDH52,OUT049,748.9463052520662
FDM24,OUT018,943.1284351194992
NCP43,OUT027,4497.956398833855
NCO18,OUT019,424.22911316086794
FDM32,OUT017,1585.1949066106156
NCL07,OUT017,726.0500473121826
FDK03,OUT013,3636.287317578894
FDP59,OUT017,1585.1949066106156
FDQ24,OUT049,3636.287317578894
FDQ16,OUT018,678.93130382964
FDU44,OUT013,2503.3235626977325
FDH28,OUT010,274.50274650374166
FDV28,OUT019,274.50274650374166
FDM22,OUT045,746.1733726432165
FDR56,OUT046,2735.3644222658563
FDV39,OUT049,2735.3644222658563
FDU37,OUT019,661.9264457927999
FDQ11,OUT010,420.5756925653507
FDX02,OUT045,3636.287317578894
NCS42,OUT018,666.9112886742766
FDY57,OUT027,2550.3062236562814
FDB21,OUT049,3636.287317578894
FDE28,OUT017,3636.287317578894
FDQ55,OUT017,1650.3415369977897
FDA48,OUT049,3636.287317578894
FDZ19,OUT045,2558.074959560707
NCC43,OUT045,3636.287317578894
NCV18,OUT046,1527.3967032919998
NCA42,OUT018,959.277488388318
FDY45,OUT046,3636.287317578894
NCC30,OUT045,2660.0038506143683
FDM57,OUT013,1555.9344958340039
FDL09,OUT010,424.22911316086794
FDB09,OUT027,3165.5009712834285
FDT44,OUT035,1650.3415369977897
NCT06,OUT027,4080.334319176818
FDX26,OUT049,2735.3644222658563
FDK32,OUT013,2492.082356971697
DRA12,OUT046,2242.482965327772
FDO46,OUT010,424.22911316086794
FDE52,OUT013,1565.9379012614058
NCH42,OUT045,3636.287317578894
FDV08,OUT035,728.1609863206198
FDB47,OUT018,953.7797251739421
FDC28,OUT010,662.2027024075775
FDD22,OUT046,1650.3415369977897
FDS07,OUT027,2929.787342099445
DRI13,OUT045,3636.287317578894
FDG32,OUT018,953.7797251739421
FDU14,OUT017,3636.287317578894
FDD28,OUT019,285.80913929944796
NCP41,OUT017,1597.214705404955
FDS08,OUT049,2558.074959560707
FDX47,OUT045,2503.3235626977325
FDC53,OUT019,666.9112886742766
FDQ19,OUT035,3636.287317578894
FDL14,OUT045,2503.3235626977325
FDM33,OUT019,420.5756925653507
FDA51,OUT045,1650.3415369977897
FDZ27,OUT018,274.50274650374166
FDT04,OUT046,726.0500473121826
DRC13,OUT049,1922.0422046582335
FDR16,OUT027,5480.979762370151
FDQ03,OUT027,5785.781837585844
FDE38,OUT035,2523.94854701001
DRH23,OUT027,1639.1060463580486
FDT11,OUT019,424.22911316086794
FDD09,OUT035,2660.0038506143683
FDR40,OUT045,1527.3967032919998
FDX07,OUT017,2735.3644222658563
FDR07,OUT035,1585.1949066106156
FDA51,OUT017,1650.3415369977897
FDT59,OUT019,420.5756925653507
FDF20,OUT017,2735.3644222658563
FDR13,OUT045,1650.3415369977897
FDY26,OUT049,3622.754003646639
FDW04,OUT017,2070.8251638728857
FDK52,OUT017,3636.287317578894
FDN60,OUT049,2503.3235626977325
FDM09,OUT019,424.22911316086794
FDP46,OUT049,1575.4644528184258
FDB50,OUT019,661.9264457927999
NCQ29,OUT049,3636.287317578894
FDP16,OUT027,5728.382279790536
FDX33,OUT018,959.277488388318
FDP07,OUT010,424.22911316086794
FDN22,OUT046,3636.287317578894
FDF39,OUT049,3636.287317578894
FDS21,OUT017,748.9463052520662
NCM42,OUT013,1585.1949066106156
FDK50,OUT019,424.22911316086794
DRF13,OUT027,3562.654857065165
FDH35,OUT018,959.277488388318
FDP60,OUT018,666.9112886742766
DRJ49,OUT027,3303.1269744224383
NCT42,OUT019,426.18397055804013
FDE38,OUT049,2523.94854701001
FDI04,OUT049,2707.2360714256793
NCH54,OUT045,2503.3235626977325
FDT56,OUT049,748.9463052520662
DRD15,OUT018,953.7797251739421
FDV58,OUT013,2735.3644222658563
FDP21,OUT049,2735.3644222658563
FDH05,OUT013,3636.287317578894
FDR10,OUT027,4007.54451675122
NCP06,OUT045,2492.082356971697
FDF33,OUT049,1585.1949066106156
DRK37,OUT013,2735.3644222658563
DRH49,OUT045,1546.2580283096524
FDT58,OUT013,2523.94854701001
FDD41,OUT018,666.9112886742766
FDP40,OUT018,676.6682210724425
FDM51,OUT027,2530.1372351039367
FDO45,OUT010,670.6703450641975
FDW33,OUT010,666.9112886742766
FDY24,OUT045,746.1733726432165
FDB10,OUT010,420.5756925653507
FDM40,OUT035,2202.335339738023
NCI06,OUT017,2681.6599502523422
FDW12,OUT019,457.8767041039259
FDX48,OUT027,3619.9083834922576
NCW05,OUT027,2655.876331811233
FDX27,OUT017,1585.1949066106156
DRM37,OUT045,2735.3644222658563
FDA38,OUT045,3636.287317578894
FDR36,OUT046,726.0500473121826
FDZ45,OUT046,2763.5635688590737
FDG05,OUT017,2503.3235626977325
FDK28,OUT013,3636.287317578894
FDV47,OUT045,1555.9344958340039
FDN21,OUT045,2503.3235626977325
FDP20,OUT027,3302.810172829665
FDI35,OUT045,2692.939578131045
DRY23,OUT013,728.1609863206198
FDA56,OUT017,1904.6644004018847
FDB09,OUT013,1922.0422046582335
NCO26,OUT027,2922.7587364697615
FDQ49,OUT018,959.277488388318
FDI52,OUT027,3113.1795817086313
FDZ44,OUT027,2895.2549258616446
FDZ09,OUT018,959.277488388318
FDY03,OUT049,1650.3415369977897
NCG42,OUT017,2070.8251638728857
DRI13,OUT027,5607.966647481744
FDQ32,OUT013,1958.7485917365789
FDW16,OUT035,1585.1949066106156
FDU27,OUT046,728.1609863206198
FDR28,OUT010,424.22911316086794
FDQ49,OUT010,424.22911316086794
FDS37,OUT046,1650.3415369977897
FDW26,OUT018,953.7797251739421
FDX12,OUT018,953.7797251739421
NCP06,OUT013,2492.082356971697
FDW45,OUT010,426.18397055804013
NCN30,OUT049,1585.1949066106156
FDN24,OUT049,742.7567741493945
NCL41,OUT027,925.8788481167711
FDR02,OUT019,664.4414851870614
FDD09,OUT010,424.22911316086794
FDS33,OUT010,669.8104730018073
FDU22,OUT045,1650.3415369977897
FDI53,OUT013,2503.3235626977325
DRH01,OUT049,2558.074959560707
FDX32,OUT013,2242.482965327772
NCP30,OUT018,274.50274650374166
FDB60,OUT045,2735.3644222658563
FDB14,OUT049,1585.1949066106156
NCP02,OUT035,748.9463052520662
FDJ10,OUT017,2191.9997052154768
FDG34,OUT046,1604.0275986335805
NCB18,OUT017,1575.4644528184258
FDM16,OUT049,1050.2531565982213
FDW25,OUT018,671.1459040369157
FDB35,OUT010,666.9112886742766
DRN11,OUT013,2272.411877578048
FDF41,OUT019,420.5756925653507
FDH16,OUT045,1585.1949066106156
NCQ50,OUT018,953.7797251739421
DRH23,OUT018,285.80913929944796
DRJ37,OUT013,2492.082356971697
DRJ24,OUT027,5244.323226736729
FDY16,OUT035,2735.3644222658563
FDQ27,OUT045,1585.1949066106156
FDZ33,OUT045,2492.082356971697
FDF29,OUT045,2080.0931824384143
FDA08,OUT049,2503.3235626977325
FDG31,OUT046,827.6692696856469
FDE34,OUT019,424.22911316086794
NCR30,OUT027,1910.1236734037402
FDV33,OUT035,3636.287317578894
DRZ24,OUT018,760.6559125892935
NCL54,OUT035,2558.074959560707
FDR12,OUT049,2558.074959560707
NCC54,OUT046,3636.287317578894
DRN59,OUT013,728.1609863206198
FDX50,OUT019,662.2027024075775
FDV31,OUT027,4432.946282388143
NCA29,OUT027,4336.418383012404
FDW60,OUT049,2637.2488287123665
FDX08,OUT017,2735.3644222658563
DRD49,OUT013,3636.287317578894
FDD33,OUT046,3636.287317578894
FDW35,OUT013,728.1609863206198
FDJ36,OUT017,1585.1949066106156
FDV51,OUT035,2513.335981000948
FDW36,OUT046,1585.1949066106156
FDH35,OUT046,2503.3235626977325
NCS30,OUT027,3276.6943106261006
FDN49,OUT017,726.0500473121826
FDL08,OUT018,953.7797251739421
FDI09,OUT013,3636.287317578894
FDP19,OUT018,890.0890099838571
FDU21,OUT010,274.50274650374166
NCP41,OUT045,1585.1949066106156
FDY10,OUT013,1650.3415369977897
FDP12,OUT018,274.50274650374166
NCN26,OUT049,1650.3415369977897
FDK44,OUT013,2558.074959560707
FDC28,OUT049,1597.214705404955
FDJ41,OUT027,5477.613959850371
NCT29,OUT035,1922.0422046582335
NCH42,OUT019,420.5756925653507
FDU60,OUT018,959.277488388318
FDS02,OUT045,2735.3644222658563
FDC51,OUT046,1922.0422046582335
FDU03,OUT013,2735.3644222658563
FDX39,OUT045,3622.754003646639
NCY05,OUT010,274.50274650374166
NCL06,OUT027,5772.973732751793
FDD32,OUT035,1527.3967032919998
NCN41,OUT045,1904.6644004018847
NCX53,OUT049,2202.335339738023
FDU57,OUT019,426.18397055804013
FDQ23,OUT046,1585.1949066106156
FDQ52,OUT045,3636.287317578894
FDC14,OUT045,726.0500473121826
FDY09,OUT035,2637.2488287123665
FDQ28,OUT045,2503.3235626977325
FDV25,OUT046,3636.287317578894
FDJ07,OUT035,1650.3415369977897
DRB25,OUT049,1585.1949066106156
FDK52,OUT019,420.5756925653507
FDY52,OUT027,1703.36763036168
FDB28,OUT046,2735.3644222658563
FDT36,OUT035,726.0500473121826
FDV25,OUT017,3636.287317578894
NCN07,OUT027,3301.5662306661984
FDC57,OUT017,2735.3644222658563
FDQ03,OUT018,953.7797251739421
FDU23,OUT017,2513.335981000948
NCX41,OUT035,3622.754003646639
NCD06,OUT035,728.1609863206198
FDW08,OUT045,1585.1949066106156
NCU29,OUT017,2492.082356971697
NCE06,OUT013,2503.3235626977325
FDV52,OUT010,648.2533916868616
FDB02,OUT017,2626.9079116613507
NCR18,OUT045,728.1609863206198
FDK16,OUT049,1585.1949066106156
NCQ29,OUT010,420.5756925653507
FDZ01,OUT019,666.9112886742766
FDW27,OUT035,2503.3235626977325
FDD17,OUT018,953.7797251739421
FDW39,OUT013,2626.9079116613507
DRH59,OUT045,936.4834276446065
FDS52,OUT013,1585.1949066106156
FDU40,OUT027,5441.210103952736
NCF54,OUT013,2558.074959560707
FDH46,OUT045,1585.1949066106156
NCP14,OUT049,1585.1949066106156
FDH50,OUT049,2735.3644222658563
DRF15,OUT010,426.18397055804013
FDV27,OUT027,2400.663810362231
NCJ06,OUT049,1790.2247848537459
FDN02,OUT018,953.7797251739421
FDQ51,OUT049,728.1609863206198
FDQ07,OUT017,3636.287317578894
FDS45,OUT049,1585.1949066106156
NCJ06,OUT045,1895.3039051602448
FDD36,OUT035,1650.3415369977897
FDY25,OUT045,2735.3644222658563
FDU52,OUT046,2503.3235626977325
DRK47,OUT017,3636.287317578894
NCL30,OUT017,2023.2468836431972
FDN22,OUT035,3636.287317578894
NCF30,OUT027,3267.185034404195
FDK03,OUT035,3636.287317578894
FDT45,OUT017,748.9463052520662
NCC54,OUT027,5809.089207354835
FDP08,OUT018,959.277488388318
FDU44,OUT046,2503.3235626977325
DRG39,OUT035,742.7567741493945
FDU32,OUT049,1895.3039051602448
